Wall time,Step,Value
1694333190.1158648,20664,1.8105469942092896
1694333190.2568045,20666,1.8101059198379517
1694333196.7482257,20760,1.7896848917007446
1694333198.5359385,20787,1.7839339971542358
1694333200.2995474,20813,1.7784446477890015
1694333202.2218053,20838,1.773207426071167
1694333202.4322066,20841,1.7725831270217896
1694333209.894805,20947,1.750869631767273
1694333210.1785626,20951,1.750065803527832
1694333211.2361257,20966,1.7470561265945435
1694333211.376605,20968,1.746656894683838
1694333211.7342055,20973,1.7456578016281128
1694333212.1565452,20979,1.744461178779602
1694333213.0702446,20992,1.741876244544983
1694333213.628793,21000,1.7402901649475098
1694333216.1474402,21036,1.7332056760787964
1694333217.272208,21052,1.7300838232040405
1694333222.7049549,21129,1.7152758836746216
1694333224.2445095,21151,1.7111119031906128
1694333225.2246048,21165,1.7084758281707764
1694333225.78224,21173,1.7069746255874634
1694333226.202023,21179,1.7058523893356323
1694333228.0270927,21205,1.7010096311569214
1694333228.3080547,21209,1.7002681493759155
1694333229.985128,21233,1.6958390474319458
1694333230.7557154,21244,1.693819522857666
1694333232.3734686,21267,1.6896189451217651
1694333233.215568,21279,1.6874397993087769
1694333235.4510412,21311,1.6816669702529907
1694333240.973896,21390,1.6676498651504517
1694333243.0126994,21419,1.6625871658325195
1694333246.2350676,21465,1.6546452045440674
1694333254.4379375,21582,1.6349133253097534
1694333254.577837,21584,1.6345797777175903
1694333255.2076068,21593,1.633089542388916
1694333255.4864109,21597,1.6324293613433838
1694333255.5563884,21598,1.6322641372680664
1694333256.0452578,21605,1.6311073303222656
1694333257.1845388,21621,1.6284743547439575
1694333261.032553,21676,1.6195147037506104
1694333261.1724203,21678,1.619191288948059
1694333264.310331,21720,1.6124368906021118
1694333265.2918935,21734,1.610205054283142
1694333270.758125,21812,1.5979022979736328
1694333271.24918,21819,1.5968097448349
1694333273.0861156,21845,1.592767596244812
1694333288.4188063,22063,1.5598196983337402
1694333290.3301957,22087,1.556286096572876
1694333292.5883052,22114,1.5523324012756348
1694333294.2207825,22136,1.549126386642456
1694333294.9098375,22146,1.547673225402832
1694333295.9568853,22162,1.5453546047210693
1694333300.447906,22229,1.535720944404602
1694333303.4914346,22273,1.5294575691223145
1694333304.3201783,22283,1.528041124343872
1694333304.4540727,22285,1.5277577638626099
1694333304.9184139,22292,1.5267677307128906
1694333305.9984272,22307,1.5246506929397583
1694333311.0319023,22378,1.5147011280059814
1694333311.2086413,22380,1.514422059059143
1694333313.9663687,22417,1.509281039237976
1694333317.5237787,22465,1.5026566982269287
1694333320.9912157,22514,1.4959421157836914
1694333322.246826,22532,1.4934848546981812
1694333324.7594209,22567,1.4887295961380005
1694333327.2831457,22604,1.483726143836975
1694333330.0374687,22645,1.4782098531723022
1694333333.8857021,22702,1.470587134361267
1694333337.5708761,22756,1.463428020477295
1694333339.1407242,22780,1.4602797031402588
1694333339.2147143,22781,1.4601491689682007
1694333349.4597173,22921,1.4420636892318726
1694333351.347597,22948,1.4386260509490967
1694333353.797002,22983,1.4342113733291626
1694333354.2160053,22989,1.4334546327590942
1694333354.4946623,22993,1.4329586029052734
1694333358.6882052,23053,1.4254664182662964
1694333359.0377684,23058,1.4248472452163696
1694333359.955403,23071,1.4232444763183594
1694333361.5740578,23094,1.420418620109558
1694333362.4100623,23106,1.418946385383606
1694333373.3108501,23262,1.400145173072815
1694333375.8337653,23298,1.3958975076675415
1694333377.375085,23320,1.3933204412460327
1694333378.0738409,23330,1.3921509981155396
1694333381.4338586,23378,1.3865870237350464
1694333383.389245,23406,1.383376955986023
1694333383.4585588,23407,1.3832619190216064
1694333389.9721723,23500,1.3727566003799438
1694333392.627007,23538,1.368578314781189
1694333396.1938407,23589,1.3629746437072754
1694333396.3332987,23591,1.3627554178237915
1694333398.8434465,23627,1.3588076829910278
1694333400.106624,23645,1.3568487167358398
1694333400.3172128,23648,1.356539011001587
1694333405.2076037,23718,1.3490431308746338
1694333412.1541543,23817,1.3386778831481934
1694333419.775758,23926,1.3274953365325928
1694333421.596327,23952,1.3248494863510132
1694333426.7775238,24026,1.3174712657928467
1694333429.8580732,24070,1.3131390810012817
1694333430.2868218,24076,1.3125314712524414
1694333433.4422672,24121,1.3081531524658203
1694333440.3639283,24220,1.2987080812454224
1694333444.6309435,24281,1.2929704189300537
1694333446.3176603,24305,1.290737271308899
1694333449.9847138,24356,1.2860218286514282
1694333451.54633,24378,1.2840042114257812
1694333452.6137767,24391,1.2828172445297241
1694333455.7667084,24435,1.278815507888794
1694333458.1533813,24469,1.2757693529129028
1694333458.4255736,24473,1.2754111289978027
1694333459.6288233,24490,1.2739020586013794
1694333459.793526,24492,1.27372407913208
1694333468.0005257,24606,1.2637474536895752
1694333469.4806907,24626,1.2620232105255127
1694333470.1632023,24636,1.2611613273620605
1694333471.969973,24661,1.2590059041976929
1694333475.0560176,24704,1.2553627490997314
1694333476.1118772,24718,1.2541834115982056
1694333478.929712,24758,1.2508188486099243
1694333483.2476907,24818,1.2458555698394775
1694333484.0095057,24828,1.2450342178344727
1694333484.8135612,24839,1.244132399559021
1694333485.1625037,24843,1.2438039779663086
1694333487.4619622,24875,1.241176724433899
1694333488.0149786,24882,1.240623950958252
1694333489.5659506,24903,1.2389047145843506
1694333492.1241732,24938,1.2360851764678955
1694333493.818018,24958,1.2344766855239868
1694333493.9868894,24960,1.2343181371688843
1694333495.4016082,24977,1.2329623699188232
1694333496.3945282,24991,1.2318446636199951
1694333501.0558271,25053,1.2269501686096191
1694333501.1926649,25055,1.226778268814087
1694333505.4483824,25112,1.2223577499389648
1694333506.149994,25122,1.2215851545333862
1694333509.8326826,25174,1.2176039218902588
1694333510.723161,25187,1.2166270017623901
1694333515.2627552,25249,1.2119675874710083
1694333516.9892852,25273,1.21016263961792
1694333525.8163257,25398,1.2009648084640503
1694333529.0369353,25444,1.19765043258667
1694333530.6538515,25467,1.1960099935531616
1694333540.8047662,25612,1.1858385801315308
1694333543.386495,25649,1.183279275894165
1694333544.2310207,25661,1.182487964630127
1694333546.0397897,25687,1.180689811706543
1694333547.1520433,25703,1.1796027421951294
1694333547.2909482,25705,1.1794681549072266
1694333547.849649,25713,1.178926944732666
1694333547.988427,25715,1.1787919998168945
1694333550.917485,25757,1.1759793758392334
1694333554.9030352,25814,1.1721495389938354
1694333555.9499114,25829,1.1711591482162476
1694333556.0186908,25830,1.17109215259552
1694333559.7382154,25883,1.1675797700881958
1694333561.4183967,25907,1.1660196781158447
1694333562.307108,25917,1.165390968322754
1694333563.1997979,25929,1.1646240949630737
1694333567.5069315,25990,1.1607439517974854
1694333572.1025562,26056,1.1565581560134888
1694333572.729811,26065,1.1559914350509644
1694333574.9640539,26097,1.1539913415908813
1694333575.590559,26106,1.1534286737442017
1694333576.1435838,26114,1.152930498123169
1694333576.7014806,26122,1.1524384021759033
1694333578.8633163,26153,1.1505017280578613
1694333579.0029743,26155,1.1503784656524658
1694333580.9585412,26183,1.1486598253250122
1694333584.499883,26234,1.1455464363098145
1694333586.518875,26263,1.143790364265442
1694333586.657204,26265,1.1436753273010254
1694333588.3919587,26290,1.1421661376953125
1694333589.3008895,26303,1.1413861513137817
1694333589.4398224,26305,1.1412663459777832
1694333590.0634294,26314,1.1407248973846436
1694333594.4504397,26377,1.1370000839233398
1694333597.509099,26421,1.1344225406646729
1694333597.85467,26426,1.1341300010681152
1694333602.3930316,26491,1.1303777694702148
1694333606.4952216,26550,1.1270086765289307
1694333609.069303,26587,1.1249109506607056
1694333609.41659,26592,1.1246299743652344
1694333609.763634,26597,1.1243510246276855
1694333610.4648407,26607,1.1237848997116089
1694333612.063898,26630,1.1224902868270874
1694333613.1754532,26646,1.1215872764587402
1694333615.6217854,26681,1.1196638345718384
1694333616.3141134,26691,1.1191152334213257
1694333616.4534304,26693,1.119010090827942
1694333616.7296839,26697,1.1187925338745117
1694333617.006653,26701,1.118577003479004
1694333619.2273629,26733,1.1168458461761475
1694333620.6223705,26753,1.1157615184783936
1694333624.8739324,26814,1.112441897392273
1694333624.9452043,26815,1.1123855113983154
1694333625.0140777,26816,1.112332820892334
1694333631.8800201,26914,1.107185959815979
1694333635.7900999,26970,1.1042424440383911
1694333638.8660455,27014,1.101976752281189
1694333639.9064775,27029,1.101209282875061
1694333641.2380805,27048,1.1002503633499146
1694333642.0079694,27059,1.0996986627578735
1694333645.1543717,27104,1.0974321365356445
1694333646.5039272,27123,1.0964725017547607
1694333647.6942978,27140,1.0956133604049683
1694333649.5778189,27167,1.0942422151565552
1694333659.4179513,27308,1.087262511253357
1694333663.540737,27367,1.0843836069107056
1694333665.517018,27395,1.0830546617507935
1694333668.805541,27442,1.0808374881744385
1694333669.016329,27445,1.080696940422058
1694333669.64133,27454,1.0802749395370483
1694333674.329405,27521,1.0771193504333496
1694333675.4527793,27537,1.076373815536499
1694333675.8758068,27543,1.0761154890060425
1694333681.6681516,27626,1.0722548961639404
1694333681.9470377,27630,1.0720523595809937
1694333683.4180014,27651,1.071078896522522
1694333687.1886458,27705,1.0686168670654297
1694333692.2691329,27778,1.065327763557434
1694333693.2430449,27792,1.064702033996582
1694333695.543948,27825,1.0632425546646118
1694333696.110639,27833,1.06287682056427
1694333696.388959,27837,1.0626970529556274
1694333696.6671116,27841,1.0625203847885132
1694333700.3680484,27894,1.0602236986160278
1694333700.508635,27896,1.0601376295089722
1694333701.9916008,27917,1.0591806173324585
1694333705.9122243,27973,1.0567634105682373
1694333708.2161098,28006,1.0553350448608398
1694333710.9401534,28045,1.0536713600158691
1694333715.0514774,28102,1.051263451576233
1694333715.914991,28112,1.0508391857147217
1694333722.5737722,28203,1.0471161603927612
1694333723.8671484,28222,1.0463544130325317
1694333726.879454,28266,1.0445834398269653
1694333732.9775386,28355,1.0409795045852661
1694333733.5308764,28363,1.0406631231307983
1694333735.5813262,28387,1.0396981239318848
1694333738.4258044,28422,1.0383074283599854
1694333740.3906968,28449,1.0372297763824463
1694333740.5980859,28452,1.037113070487976
1694333741.3283632,28460,1.0367990732192993
1694333742.6509898,28477,1.0361297130584717
1694333742.855638,28480,1.036012887954712
1694333745.251556,28515,1.0346328020095825
1694333746.6208882,28534,1.033883810043335
1694333750.231723,28585,1.0319076776504517
1694333751.1983337,28599,1.0313661098480225
1694333752.3068113,28615,1.0307763814926147
1694333753.2303889,28628,1.030254602432251
1694333764.7553315,28792,1.0241034030914307
1694333764.8920062,28794,1.0240358114242554
1694333769.104768,28854,1.0218360424041748
1694333771.0591583,28882,1.0207805633544922
1694333777.3611956,28972,1.0175293684005737
1694333777.5010357,28974,1.0174524784088135
1694333778.1791084,28984,1.0171056985855103
1694333783.2173288,29057,1.0145318508148193
1694333787.4568179,29119,1.0123425722122192
1694333787.9335227,29126,1.012102723121643
1694333790.2677324,29160,1.0109106302261353
1694333797.0846958,29259,1.0074994564056396
1694333800.6013467,29310,1.0057607889175415
1694333803.2978597,29349,1.004451870918274
1694333803.571347,29353,1.0043089389801025
1694333807.2236116,29404,1.0026201009750366
1694333809.1031003,29431,1.0017043352127075
1694333811.283306,29462,1.000681757926941
1694333811.6296678,29467,1.0005191564559937
1694333813.218066,29490,0.9997670650482178
1694333814.2476265,29505,0.9992837309837341
1694333815.454429,29521,0.9987474679946899
1694333815.9665444,29528,0.9985179901123047
1694333818.6260731,29565,0.9973094463348389
1694333822.7095833,29620,0.9955360889434814
1694333823.859394,29636,0.9950211048126221
1694333826.37331,29671,0.9939208030700684
1694333826.850161,29677,0.9937302470207214
1694333827.8051455,29689,0.993360698223114
1694333829.694676,29714,0.9925803542137146
1694333834.2470598,29774,0.9907019138336182
1694333834.9346025,29784,0.9903866648674011
1694333835.4156885,29791,0.9901657700538635
1694333836.5995588,29808,0.9897768497467041
1694333838.1750097,29831,0.9889553785324097
1694333839.3400056,29848,0.9884318709373474
1694333840.1564374,29860,0.9880733489990234
1694333841.108469,29874,0.9876530170440674
1694333843.9035292,29914,0.9864471554756165
1694333847.2729802,29963,0.9849869012832642
1694333848.022504,29974,0.9846363067626953
1694333849.7211761,29999,0.9838794469833374
